Tweet index	Label	Tweet text
450	1	paper sharp someone put ban paper #liberalmentality
451	0	tehndiamond jonah hill funnykevin hartwill smithjim carrey sacha baron cohen
452	0	#arizona #court #of #appeals #decides #to #retry #milke thursday arizona court appeals ordered lower httptcoffxzpeaetm
453	1	doubt week could get better
454	0	damned httptcoiajmwdyta #communication #truth via themblog
455	0	get bed lol
456	0	really loving criticism zoella let rest please wonder would £ £ £
457	0	mhabs ill bring work hoops one hit httptcodoyuctmf
458	1	skysports transfer fund £ given nottingham forest team transfer embargo
459	1	galliani already jumping changing room likely discovered seedorf told along thing pippo saying
460	0	alexstearncom hey alex thanks support fb page httpstcocacwcyiblessings success
461	1	people speaking law protesters fighting justice #modeltownnotforgotten #pat #pti #gonawazgo
462	1	ohh climb rope like every commando super talented #takemeout
463	1	probably going fail tomorrow yayy #globalartisthma #mtvstars one direction
464	1	willbrooker feeding flesh bloodmaking alley way smell terrible #ssarcasm #thesun #thingsthatarewrong
465	0	sleeping medication like ambien better rt time alcohol sleep httptcoueunofick
466	0	einstein would amused strider jumping around time
467	1	love bliss
468	0	last day #riga #self #finnishgirl #businesswoman pk riga hotel httptcosvvqcifq
469	1	well mornings going nicely :smiling_face_with_smiling_eyes:
470	1	sad dont christmas jumper thanks missguided super fast delivery :thumbs_up:
471	1	love waking everyday running miles favorite part army
472	0	#germany #ecbs #weidmann #says #german #growth #may #be #better #than #expected httptcogxfscmqy via reuters
473	0	deal negotiated metrolinx gtaa deal hidden built pricing #upx tix secrecy #topoli
474	1	shaunrmcgregor yup must good ivy league educated alot good
475	0	live small world days #lafire story end australian news abcnews
476	0	one please cries httptcozytdaxs
477	1	loving life
478	1	half deserved yet ever wanted
479	0	amy haleemak protest peaceful forcefully stopping earn livelihood
480	1	useful algorithm ive learned class far finding substring using fast fourier transform
481	1	shakespeare great :person_gesturing_NO: :pistol:
482	1	#shamiwitness dannymakkisyria gunman also said monitoring social media activity #sydneysiege
483	1	rmaybo another case away lads put song tell dont north london #tyneweirsunday
484	1	anow decrying hate crime bosnian man youre back old game inciting hate torwards muslims
485	1	mmsevents #onelovefestival sat dec table bookings r includes bottle mixers uhoh smell much lovely
486	0	ffizzle get fat honeymoon
487	1	#hannity says obama indoctrinated rigid ideology
488	1	lol timehop guy though httptcoodljzgvvm
489	1	stephentommy yeah set overworking rookie pitchers totally okay
490	1	putin praising constitutional court defending arbitrary action part government httptcowdrilvcp
491	1	couldnt help bad person httptcobmdjcrfmgi
492	1	love watching liverpool truly inspiring
493	0	added video youtube playlist httptcoqbccghdoie modere beauty box review giveaway
494	0	search christmas gift dad bc procrastination :wrapped_gift:
495	0	say im really excited brendan frasers birthday tomorrow #brendanfraserbirthdaybash
496	1	thats infamous pepper shaker replacer
497	0	save manage make money join make #discounts #vacations httptcomtjjinf
498	1	lol #eatenalive show thats name show gotta quit cause snake hurting arm #goodtv #garbage
499	1	cia report highlighting stark differences bt present former administrations approach natl security
500	0	guys seriously need try game httpstcowyuhzbcrwj #bananabonanza
501	1	jcolenc thanks noticing
502	1	well weekend overnow #twittertime dhave nice monday
503	0	glad work
504	0	adambelz leeosp vruno whenever write anything word immigration im happy theres backandforth
505	0	kemmerinb im gunna sit
506	1	chxta probably contracted work free
507	1	xfinity yay another outage less hours keep good work
508	0	happy birthday sillybrendan well toasting honor tonight bradword casecleveland
509	0	literally plans every night entire vacation
510	1	kevin durant pts shooting nigga inefficient since came
511	1	always look super cute guys come fix stuff condo
512	0	lkoch wow neat nice mini tour belfast well think asked one xmas larry
513	0	#new #color #new #beginning #new #goals #dont #giveup #never #life #should #be #easy skdar httptcobzmxeki
514	0	randball gotta hand really :clapping_hands: :clapping_hands: :clapping_hands:
515	1	jeremycee oldmanebro thank god kanye giving unknowns help
516	1	good thing im scared clowns kindergarten teacher dressed one today :expressionless_face:
517	1	luv hair frozen :grinning_face_with_big_eyes:
518	0	#heisenberg uncertainty principle whatever study also change #jurassicparkthelostworld #jurassicworld #breakingbad
519	1	glad im
520	0	quiksilverindia cool look cool mind need party night #quiksilvergoessupersonic httptcoeyahknc
521	0	hope tulisa doesnt get job back #xfactor next year
522	1	soccer game fun today :face_with_tears_of_joy: :face_with_tears_of_joy:
523	0	salgovernale know fredo broke heart
524	1	realized havent watched weeks episode degrassi eventually get around
525	0	httpstcoavcydxsshop malls take years skin seacret minerals dead sea httpstcomiftikzna
526	1	melleegee itll ok get ta fix
527	0	rachelreevesmp wowpetition #coalition fit purpose #labour sort
528	0	wide awake right :face_without_mouth:
529	1	allout kohli showing guts scooby doo #captaincourageous
530	0	wisemansi opinions dont affect im going keep living life
531	0	one long walk :OK_hand: :OK_hand: :OK_hand: #gome httptcoliragzvlyf
532	1	work christmas eve christmas day cant wait
533	1	wecameashailee hour car ride cant sleep cars yayaayayayayay fun bff
534	1	excusemysarcasm oh ive tipped gamergates hand know end game
535	1	#latergram thegoldcoin classes done research #gradschool #basic #blessed httptcokeowzwnz
536	1	ive changed gazilion times #java configuration check updates nice every five minutes asks update
537	0	httptcooodcaadwux #teenanalcasting #alice alice dana tlw x part
538	1	halfway thorough workday woooo
539	0	dont think second im drown memory aint worth whiskey
540	1	youve got love efficiency usps twoday service #dayservice #prioritymail #hahahaha httptcooqsquaoa
541	0	inthisdimension afight secured cartels charge huge sums money illegals cross us
542	1	one favourite things going fanshawe walking z building
543	0	manuclearbomb argument butler morales
544	1	morgankiro waves epic
545	1	cnn bad cnn cant conceive story #truth #news #hypocrite #expose #fake #exposed #boycott #sponsors
546	0	would tell ya wouldnt understand :heart_with_arrow:
547	1	dropped new singleits meim single
548	0	cant even explain excited tomorrow :hundred_points: :basketball:
549	0	thespindoctor spice girls youd pick
550	0	gotten tree yet xmas tree nail wraps available httptcovubrhoif #nailwraps #nailart httptcofttec
551	0	welsh devolution hows starters httptcomorbjpr
552	1	always #countonmother impart #wordsofkindness especially special day
553	1	im glad h employed enough staff today #nohelp #terrible
554	1	aaaaaaaaand back er hooray sleep
555	1	yes course use lot daybecause violence illegal
556	1	dads letting drywall christmas always wanted
557	0	feeling well
558	1	httptcoxmzzkikn christmas number #accounting #absolutetosh
559	0	#italy #cabinet #approves #first #planks #renzis #labour #reform httptcoiyhgkbcoks via reuters
560	1	day th anniversary #freespeechmovement brave critic abandoned conformist #press
561	0	really need shoot something soon
562	1	mbcompanyman also would tone joking though difficult properly convey tweet
563	0	like quality #dancemusic go httptcocasqnioka great free downloads #uk #nightclub biggrooverecord
564	0	magicmanraw yankeeswfan dont know damned thing baseball
565	1	yes much logical support criminals attack police officers protecting life property #handsupdontshoot
566	0	jeffersonlake going original plans
567	1	shaneonair large companies dont pay tax get away itindividuals dont pay get locked fined
568	0	superaielman parlett upper deck definitely seemed like philly south
569	1	getting midterm back great start day #badday
570	0	moz randfish woot woot whiteboard fridays favorite friday activity
571	1	life requires one strong different times wear red briefs pants u need lil lust see em #toomuch
572	0	kelseydpeterson getmerked sign guest
573	0	squeezemylemon realsports mapleleafs torhabsfan well played matt well played
574	1	wheres rodgers brigade
575	0	blissfulbrann holy fuck lyrics fit good movie interstellar #chills #freakyfriday
576	0	porygon #are found wwwmonstermmorpg com #wild bulbiest follow monstermmorpg #working
577	0	datwavemagazine #nedition marvelousuk mazimontana skinny httptcoortzyfghx
578	0	yagump lol reckon jest hope
579	0	today day :pensive_face:
580	0	timdobbsphoto need excuse pop open dream mcdonalds grand cru #champagneexcuses
581	1	experts doubt north korea hacked sony « cbs dallas fort worth httptcoxiwlufege #hacker #hacked
582	0	ceddamack raiders guess well see things play tonight
583	1	oh hello flu thank fooling thinking gone missed much #flu #yaay
584	1	word #trust coming mouths #holder #obama rich #hypocrisy #irs #racebaiters
585	1	show valid railcard shes charges full price anyway great service tamworth londonmidland
586	1	suddenly wwada httptcolwdlppudsj
587	0	sailing × #me #selfie #ootd #cool #cute #girl #tumblr #black #style #rock #punk #vsco httptcosdnwkqvk
588	1	romantic candlelit dinner two would cost less switched lights eskom pic httptcocxnidmbqn
589	0	rickmayhem dearmothica accordng lawyrs evidence supported sides could hav supportd many differnt scenarios warranting indictment
590	0	fans needs heard tho rt cupcake sumuckingmoney jonsotindo wenger never quittsorry lads years
591	0	prayers answered
592	1	fully charged #anker portable chargerit lasted hour awesome #fail
593	1	need water pasture
594	0	crackhead uncle hbcu family kkoolpointz every hbcu alabama looks alabama state sideways lmao
595	1	response always seems attract response #aintnobodygottimeforthat
596	1	girls rock thang #principalswag httptcoeciipdj
597	0	christmas shopping done
598	1	foulnecromancer lol cthulhu funny autocorrect helpful
599	0	son thoughtful loves taking snacks class always thinking others #raising right selfish
600	1	year old whatever age idgaf acting like immature little public yup youre classy one #sonotclassy
601	0	update punt ostrich httptcortwqinv january via themblog
602	1	hiding plain sight #michaelbeerens httptcoejafcmsira #graffiti #streetart httptcotkvgtdbo
603	0	kmbsmile mylittlebloggie get cynical karna
604	1	today awesome
605	0	carlscards nm im silly didnt see website
606	1	heh fat #shotsfired
607	1	braaanchy love randomly waking everyday multiple times :unamused_face: :unamused_face:
608	1	christmas shopping hrs sleep going fun
609	0	stay tuned drunk videos mom
610	1	#american #protesters calling end #racialprofiling holding signs referencing #blackpeople #icantbreathe
611	0	#sup #twitter #sorry #i #talking #alot #so #i #thort #i #sould #just #say #hi
612	1	really know treat girl
613	0	httptconaqllgp #schoolsystem update #textbook lies support #evolution theory #tco httptcouernsucom
614	1	chap seems bit sexed going extrovert must overly masculine voice demeanor
615	1	bombarded country #immigration bbcrtoday
616	1	soooo deep #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube httptcokecpweya
617	1	theotherrosie im really big supporter #lawenforcement like sheriff clarke said theatrics #ferguson foxandfriends
618	0	feels like playing refs games clean wall block refs took away ugh
